"line_id";"line_name";"station_id";"station_name";"entry_id";"entry_name";"input_doors_count";"input_doors_bandwidth";"input_doors_total_bandwidth";"input_doors_note";"input_turnstile_count";"input_turnstile_bandwidth";"input_turnstile_total_bandwidth";"input_turnstile_note";"input_stairs_width";"input_stairs_bandwidth";"input_stairs_total_bandwidth";"input_stairs_note";"input_escalator_count";"input_escalator_bandwidth";"input_escalator_total_bandwidth";"input_escalator_note";"output_doors_count";"output_doors_bandwidth";"output_doors_total_bandwidth";"output_doors_note";"output_turnstile_count";"output_turnstile_bandwidth";"output_turnstile_total_bandwidth";"output_turnstile_note";"output_stairs_width";"output_stairs_bandwidth";"output_stairs_total_bandwidth";"output_stairs_note";"output_escalator_count";"output_escalator_bandwidth";"output_escalator_total_bandwidth";"note";"stop_id"
13;ФИЛЁВСКАЯ;163;Студенческая;5;Центр;3;3.2;9.6;"";5;1.0;5.0;"";2.7;3.2;8.6;"";0;0.0;0.0;"";6;3.2;19.2;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000071
13;ФИЛЁВСКАЯ;165;Кутузовская ФЛ;1;Север;3;3.2;9.6;"";5;1.0;5.0;"";2.7;3.2;8.6;"";0;0.0;0.0;"";3;3.2;9.6;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000072
13;ФИЛЁВСКАЯ;165;Кутузовская ФЛ;2;Юг;3;3.2;9.6;"";5;1.0;5.0;"";2.7;3.2;8.6;"";0;0.0;0.0;"";3;3.2;9.6;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000072
13;ФИЛЁВСКАЯ;168;Фили;3;Запад;3;3.2;9.6;"";4;1.0;4.0;"";3.7;3.2;11.8;"";0;0.0;0.0;"";0;0.0;0.0;"";12;2.5;30.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000073
13;ФИЛЁВСКАЯ;168;Фили;4;Восток;3;3.2;9.6;"";5;1.0;5.0;"";4.4;3.2;14.1;"";0;0.0;0.0;"";6;3.2;19.2;"";12;2.5;30.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000073
13;ФИЛЁВСКАЯ;171;Багратионовская;3;Запад;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000074
13;ФИЛЁВСКАЯ;171;Багратионовская;4;Восток;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000074
13;ФИЛЁВСКАЯ;174;Филёвский парк;3;Запад;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000075
13;ФИЛЁВСКАЯ;174;Филёвский парк;4;Восток;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000075
13;ФИЛЁВСКАЯ;177;Пионерская;3;Запад;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000076
13;ФИЛЁВСКАЯ;177;Пионерская;4;Восток;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000076
13;ФИЛЁВСКАЯ;180;Кунцевская ФЛ;3;Запад;2;3.2;9.6;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"1 - реверс.";0.0;0.0;0.0;"";0;0.0;0.0;"";9000077
